106.23076113373463, -153.93032556036744
198.678316787109, -153.0975759679301
355.24272555492007, -150.32542893030075
480.494252569169, -152.50971875112978
605.7457795834184, -150.41219245074458
720.5596793464797, -153.4223124992465
741.4349338488546, -158.6816535027027
757.0913747256359, -163.9407519240887
772.7478156024167, -168.44865453473534
856.2488336119163, -153.57885879521973
981.5003606261653, -158.99329060222794
1106.7518876404142, -161.55317832842664
1211.1281601522883, -164.75061216547294
1314.0133430568499, -167.76554342503397
1440.7559596784117, -166.3012371885777
1524.2569776879113, -170.5118150418413
1621.6748320323263, -176.07519223995627
1590.3619502787647, -182.30866197667154
1607.75799569741, -188.76975455593055
1607.75799569741, -194.1783643932538
1604.2787866136819, -199.58681250919687
1597.3203684462228, -205.67117513342527
1618.1956229485982, -211.75683152869473
1639.0708774509726, -214.9128242620808
1725.5540746750971, -175.70442287293642
1858.2610497259088, -176.76226552347103
1983.5125767401573, -174.73985880415975
2116.219551790969, -176.81718148355492
2196.7383905858437, -180.9417697686939
2181.827494512718, -174.37347901745795
2317.516648778155, -179.56303724538475
2442.7681757924042, -180.16981586366117
2568.0197028066527, -179.49956160368072
2687.008653470189, -183.50145418801472
2730.5484700037136, -191.20430821252256
2735.021738825652, -198.28721949841082
2818.5227568351506, -180.48776009701177
2943.7742838494, -182.5969303367669
3006.4000473565243, -187.93333157785867
3058.5881836124613, -179.97308180472373
3108.6887944181603, -177.66172749552055
3236.0278468826477, -181.55884079766338
3361.2793738968962, -178.71011868653883
3476.0932736599584, -182.27612363498784
3590.9071734230197, -188.86193574260898
3570.0319189206452, -194.26957525165142
3559.594291669458, -199.37722160053852
3549.15666441827, -205.0858245980171
3549.15666441827, -210.49443443534034
3549.15666441827, -215.90304427266358
3549.15666441827, -220.4102191370996
3705.721073186082, -192.74344293156855
3827.9904209857054, -196.53515316905393
3945.7864999633925, -190.23058378271384
4060.600399726454, -194.83323894998313
4144.101417735954, -196.77520545481394
4210.902232143551, -189.43161547628185
4217.164808494264, -185.51066444270674
4342.416335508515, -192.35236829011967
4429.396562601743, -192.0559330003274
4509.418371527512, -185.6744882007862
4634.669898541762, -191.53963749423798
4718.17091655126, -191.61863838843522
4801.67193456076, -187.49094274249217
4916.485834323821, -192.52929147999026
4999.986852333321, -197.0403476575496
4999.986852333321, -202.89967498131648
4999.986852333321, -209.2097197915269
5075.137768541872, -188.48020859693213
5062.612615840446, -185.3246039948584
5187.864142854694, -192.00104476390868
5250.4899063618195, -198.17878531302853
5333.990924371319, -191.0463064241281
5384.091535177018, -189.2157174337981
5511.430587641506, -194.05933745747248
5542.743469395067, -199.61964194936485
5636.682114655754, -189.63310414379532
5678.432623660505, -188.7336098274698
5803.684150674753, -193.9978024723301
5928.935677689002, -190.69836287476198
6043.749577452063, -193.84369816919695
6148.125849963937, -196.37256773468528
6242.064495224624, -193.11674439334024
6367.316022238874, -197.1039041599437
6482.1299220019355, -195.30637101971382
6532.2305328076345, -192.78468188350365
6659.569585272122, -196.59165168835773
6777.862694118912, -191.93973618869848
6837.009248542308, -190.81569173605183
6953.910673755607, -193.1648565039312
6962.260775556557, -197.13155851594723
6972.698402807744, -202.54065351741087
7077.074675319618, -188.1225455926197
7191.888575082679, -191.73362228971308
7285.827220343366, -194.44229368563842
7379.765865604053, -189.8493418011774
7473.70451086474, -196.14121721432934
7553.72631979051, -201.59110643393274
7553.72631979051, -209.4786624466958
7661.5818013861135, -193.70856378395393
7765.958073897988, -200.43661793147515
7849.459091907487, -203.37016290648188
7932.960109916987, -196.50060255134025
8047.774009680048, -200.787755478099
8155.132461406547, -204.59165026642506
8173.0255366942965, -213.30098769659395
8159.108700359382, -221.67617410081704
8162.587909443109, -228.73757644314696
8166.067118526838, -236.7004137583641
8162.587909443109, -242.48445977967688
8246.088927452609, -200.04577778602751
8371.340454466857, -205.83580749840536
8494.504456030869, -201.2592379897523
8507.029608732295, -198.10479778161556
8600.968253992982, -206.10939964325325
8701.865317421127, -209.45691092106728
8684.469272002481, -215.24031005685953
8809.72079901673, -203.82795570330651
8903.659444277417, -208.33949704500628
8966.28520778454, -215.92948571831607
8931.49311694725, -223.36470703083415
9049.78622579404, -204.8907886135711
9099.886836599739, -202.5493864719383
9220.963312713515, -208.5946286943114
9248.1011435666, -213.2382802314456
9352.477416078475, -204.45414088719946
9352.477416078475, -201.0737597388724
9446.416061339161, -209.71687803963854
9540.354706599848, -214.71669665831888
9534.092130249137, -221.77013422267703
9524.698265723067, -228.68821099185996
9529.917079348661, -235.56189524219513
9665.606233614099, -210.1026643919569
9769.982506125973, -215.17808775585155
9843.045896884283, -219.8914816381701
9936.98454214497, -212.44398567289957
10041.360814656844, -221.72610557693454
10124.861832666344, -225.11036803838488
10192.706409799062, -217.1132862209236
10218.80047792703, -212.45708510469072
10312.739123187717, -219.14709429753458
10406.677768448404, -222.45672234205136
10396.240141197217, -227.71460785308633
10500.616413709091, -212.84578244185155
10584.11743171859, -219.8357847948507
10667.61844972809, -225.69899343174086
10657.180822476903, -232.1212324494218
10657.180822476903, -240.12146783379575
10782.432349491151, -219.28160605546404
10897.246249254213, -226.94914013054984
10982.834792713951, -232.56455118272407
10959.872012761338, -238.78338513453693
10959.872012761338, -243.51591874219477
10949.43438551015, -248.6986846721558
11060.769076189483, -223.83927842084807
11053.810658022025, -220.30833466761288
11147.749303282711, -231.12992081952308
11231.250321292211, -234.4390636998995
11349.046400269897, -229.46518403544053
11481.753375320708, -231.97176146382958
11533.941511576646, -236.40624256789374
11568.733602413937, -227.24327089067518
11631.35936592106, -219.65910418705033
11711.381174846832, -227.09966230511296
11735.735638432934, -233.4108391649844
11770.527729270229, -239.7225011889962
11815.757447358706, -246.37268649198114
11882.856479687767, -250.35177751686842
11972.321856126517, -243.48786008274087
12066.260501387203, -239.0601712766425
12160.19914664789, -235.5339174434313
12160.19914664789, -240.64204895645884
12212.387282903828, -227.5736676702964
12316.763555415702, -233.81344454083705
12410.70220067639, -233.8929305991747
12477.503015083988, -226.5042688719982
12483.765591434701, -222.85374833028928
12577.704236695388, -233.14949741468195
12676.11615077801, -237.51100752172258
12640.330000202512, -244.42034556061452
12647.288418369972, -251.63214878647244
12661.205254704886, -254.63757891495038
12771.545885646012, -229.66008140156072
12901.270681482198, -237.29611446210112
12963.896444989323, -244.28514648681943
12984.771699491697, -233.4688971404538
13036.959835747633, -226.56032150235393
13057.83509025001, -221.75363864190297
13141.336108259507, -231.5230654946377
13242.233171687654, -235.5090932115802
13245.712380771382, -238.88963608128734
13343.130235115797, -227.02527047024964
13419.67283495784, -235.59246058304115
13517.090689302255, -241.6065552675997
13512.915638401779, -248.99812797961863
13628.425379981589, -229.49243793850277
13614.50854364667, -236.95366943965965
13642.342216316505, -222.6822428066533
13621.466961814129, -244.31571182766544
13621.466961814129, -249.72432166498868
13725.843234326005, -232.6019088215359
13812.823461419232, -236.9628875583275
13897.020321245478, -226.5702511950944
13903.282897596191, -222.24365442372005
13986.783915605689, -232.6140379250462
14077.740381651753, -239.25025165594
14109.9479171697, -242.53554756366236
14188.578042461979, -230.4449499139501
14143.3483243735, -238.02992522447568
14195.536460629437, -225.41226142475682
14289.475105890126, -237.28552171170207
14372.976123899623, -241.73648222440227
14393.851378401998, -248.63343009527023
14480.831605495225, -235.4164268607613
14466.914769160312, -229.9320505568436
14560.853414420997, -242.70674581667606
14658.271268765411, -247.21844887975595
14665.229686932873, -251.1249905383608
14748.73070494237, -237.7575864203239
14759.168332193558, -231.9738638417714
14842.669350203056, -241.66817111343215
14933.128786380015, -247.83218151737833
14947.045622714932, -253.95507426042448
15034.025849808158, -239.57371751926956
15110.568449650202, -247.9906684699132
15152.31895865495, -256.1055238824597
15232.34076758072, -260.61641833863894
15320.71267830744, -251.60617633282234
15345.762983710292, -244.03528695450677
15395.86359451599, -252.5111044875205
15406.301221767177, -259.27235194831496
15468.926985274304, -264.0077965408153
15507.198285195323, -270.9956965158727
15521.11512153024, -275.9542357522729
15552.428003283801, -263.11024288105136
15573.303257786176, -257.9279621152308
15632.449812209574, -251.24506866311302
15688.117157549239, -250.5715799755298
15808.149870937892, -252.30490972784503
15905.816240216862, -241.84636497128952
15896.869702572987, -237.2099978271778
16011.683602336047, -250.88709838817832
16101.447196696257, -254.61720202105303
16164.072960203384, -246.68748524448807
16189.123265606233, -241.4302789632497
16258.707447280818, -251.19905893046385
16324.81241987167, -256.46050231186183
16377.000556127607, -260.8198638348521
16408.31343788117, -253.4596003820278
16484.85603772321, -247.15311344218037
16470.939201388293, -241.74385671933658
16554.44021939779, -254.59318639610257
16640.028762857528, -259.3296983497118
16648.37886465848, -267.6683599802308
16655.337282825938, -276.00695692219773
16763.19276442154, -252.123943503471
16763.19276442154, -247.84212738225676
16867.569036933415, -260.24170990086
16948.982529492678, -264.75266904559123
16975.424518529016, -269.8620296411078
16961.5076821941, -274.2183184578754
17045.0087002036, -256.5540743024095
17034.571072952414, -250.10832908212552
17149.384972715474, -261.7872487865594
17239.844408892433, -265.5173847637101
17331.297904807598, -256.33558409723264
17326.82463598566, -250.7979899077225
17433.288433947775, -264.2343196779741
17520.964502857747, -270.27800937509784
17525.13955375822, -274.24451732145775
17596.115419066296, -261.8981573090578
17608.640571767723, -256.069460014689
17681.703962526033, -265.2374450546919
17733.89209878197, -270.0475240641257
17817.39311679147, -274.20176223158387
17911.331762052156, -265.4171377231973
17911.331762052156, -259.8395088284577
18015.70803456403, -272.8024882051154
18093.990238947936, -276.41186682771735
18130.52193432709, -267.6245739165585
18178.236801761093, -259.78752695627054
18172.272443331844, -254.89374558108838
18255.77346134134, -267.6679556767805
18351.799632052265, -272.38992887831535
18370.587361104404, -276.3120443058274
18468.701057265567, -263.1105824959497
18422.77549736034, -269.7790665730972
18474.963633616277, -258.738913975931
18558.464651625778, -268.8839387340354
18641.965669635276, -273.9583917696492
18652.403296886463, -278.3533724266148
18760.954620298813, -269.7046423939579
18777.654823900713, -265.2883872894352
18861.15584191021, -274.00614000713483
18956.585576778212, -278.1099586464533
18934.219232668525, -284.22579918217275
19037.10441557308, -271.28855083224767
19153.40940494346, -276.12307287313655
19209.076750283126, -282.3605856443553
19320.411440962456, -274.32796555360875
19357.98689906673, -270.9944027448316
19435.22534072552, -279.51655345325474
19525.684776902475, -285.07960720860945
19508.28873148383, -291.614202155141
19508.28873148383, -295.52042037098556
19619.623422163164, -275.54378688948356
19612.665003995706, -270.7358102579915
19727.47890375877, -283.69927479878965
19790.104667265892, -289.67419247900983
19842.29280352183, -282.1271004017816
19915.356194280143, -275.1819353014256
20034.34514494368, -284.54736597443843
20109.496061152226, -288.3368860423757
20124.10873930389, -281.5768029755182
20188.22559241833, -275.01218560991686
20176.296875559827, -270.31129163513015
20270.23552082051, -283.61182396248023
20359.999115180723, -286.45551653868245
20453.639542519948, -277.98638040897384
20468.550438593073, -270.77559371750533
20552.051456602574, -285.202434596824
20635.552474612072, -289.6233472770946
20645.99010186326, -298.0522494377304
20691.21981995174, -281.7534027226285
20760.804001626322, -272.76106731662765
20854.742646887007, -280.4839707492381
20930.788216859946, -285.02687448715744
20920.847619477863, -292.4310568462162
20917.368410394134, -298.5155811918247
21039.14072832465, -274.8585734018404
21042.61993740838, -269.2247665426754
21115.683328166695, -282.9750460281882
21214.840787052974, -289.17702052612174
21220.059600678567, -293.94735650638677
21324.435873190443, -280.674822192973
21324.435873190443, -275.32255204145525
21394.020054865025, -288.69707190021825
21470.562654707068, -294.48483751327416
21501.87553646063, -302.22360985631065
21491.437909209442, -309.8853219617115
21501.87553646063, -316.3460910982102
21616.68943622369, -286.3336433066107
21554.063672716566, -294.0380013399539
21606.2518089725, -280.293543824126
21700.19045423319, -291.8663257867756
21783.691472242688, -296.75297986970463
21783.691472242688, -301.6357526395103
21835.879608498624, -289.3185671640872
21892.24279565504, -283.37171622938985
21898.50537200575, -278.729617217505
21992.444017266436, -291.8799103827072
22072.465826192205, -297.4424789739214
22065.50740802475, -302.8507653684844
22128.133171531874, -289.1067930167969
22184.496358688288, -282.0331483659906
22190.758935038997, -278.29248432699296
22274.2599530485, -287.53607411221014
22364.719389225455, -292.1976928946776
22357.760971057996, -297.23038138387085
22451.699616318685, -283.33762536245683
22472.57487082106, -277.10367046160115
22472.57487082106, -273.57305015112627
22542.15905249564, -286.6470916855935
22587.38877058412, -291.8324451576367
22663.931370426162, -297.77044993284056
22743.95317935193, -288.7598197957117
22754.390806603118, -282.3000209874937
22837.89182461262, -293.19624155633744
22910.95521537093, -298.98384544801326
22948.066778930708, -305.34569500699445
23036.20674238518, -290.40457243782004
23046.644369636368, -295.2341735281419
23025.769115133993, -283.5145485523274
23140.583014897053, -298.5438015726587
23233.030570550425, -303.4201401418404
23328.460305418426, -295.24727295993307
23453.711832432677, -301.1124222533849
23503.812443238377, -305.26135191654
23516.3375959398, -309.67896548065585
23547.65047769336, -294.58138517721636
23616.074923006705, -286.79716912636127
23704.214886461174, -294.9642605446922
23787.71590447067, -300.1621243206418
23798.153531721862, -305.4102487912328
23897.31099060814, -287.78053619346065
23892.092176982547, -282.2026647166509
23975.593194992045, -295.72807062308226
24075.794416603447, -301.5559981236816
24063.26926390202, -308.5325226168601
24168.689299139012, -289.4270013494695
24142.595231011044, -295.9611919925507
24163.47048551342, -283.2669531193367
24257.409130774107, -293.0368651362118
24347.868566951063, -299.200875540158
24361.78540328598, -303.63357770904065
24407.01512137446, -292.29262334481837
24469.640884881584, -284.63333706011963
24466.161675797855, -279.5250438257119
24546.183484723624, -291.09717890284094
24633.163711816855, -296.9981090516482
24633.163711816855, -299.8150933419207
24737.539984328727, -294.41133514600165
24831.478629589416, -300.00459845516605
24946.292529352475, -305.5199565324836
25040.231174613164, -304.7017635969878
25134.16981987385, -299.23742457206913
25238.546092385724, -302.99825526716995
25315.784534044513, -295.6100787041339
25322.047110395222, -291.73419941920315
25415.98575565591, -298.79980651741664
25489.04914641422, -304.1366929226488
25582.98779167491, -296.85446003574094
25633.08840248061, -295.53468419671367
25729.11457319153, -302.26986217102996
25763.906664028826, -310.3843941408162
25843.928472954594, -314.4445711105518
